Code_GHM,Libelle_GHS,Tarif_Public_2022,Tarif_Prive_2022,Tarif_Public_2023,Tarif_Prive_2023,Tarif_Public_2024,Tarif_Prive_2024
12M031,"Tumeurs malignes de l'appareil génital masculin, niveau 1",1151.7,422.4,1232.0,444.42,1303.07,456.2
12M032,"Tumeurs malignes de l'appareil génital masculin, niveau 2",4308.0,1979.2,4608.0,2082.56,4874.43,2137.6
12M033,"Tumeurs malignes de l'appareil génital masculin, niveau 3",6238.8,2945.5,6674.0,3099.3,7059.08,3181.2
12M034,"Tumeurs malignes de l'appareil génital masculin, niveau 4",7729.5,3730.6,8268.0,3925.43,8745.78,4029.2
12M03T,"Tumeurs malignes de l'appareil génital masculin, très courte durée",1151.7,422.4,1232.0,444.42,1303.07,456.2
12M041,"Hypertrophie prostatique bénigne, niveau 1",753.0,436.4,806.0,459.19,852.03,471.3
12M042,"Hypertrophie prostatique bénigne, niveau 2",2330.2,1266.9,2493.0,1333.02,2636.57,1368.3
12M043,"Hypertrophie prostatique bénigne, niveau 3",3810.0,1889.5,4075.0,1988.2,4310.92,2040.7
12M044,"Hypertrophie prostatique bénigne, niveau 4",4806.5,2419.0,5141.0,2545.37,5438.45,2612.6
12M04T,"Hypertrophie prostatique bénigne, très courte durée",753.0,436.4,806.0,459.19,852.03,471.3
12M051,"Autres affections de l'appareil génital masculin, niveau 1",1407.1,979.3,1505.0,1030.49,1592.15,1057.7
12M052,"Autres affections de l'appareil génital masculin, niveau 2",2523.7,1489.7,2700.0,1567.48,2855.54,1608.9
12M053,"Autres affections de l'appareil génital masculin, niveau 3",4687.8,2184.9,5014.0,2299.06,5304.13,2359.8
12M054,"Autres affections de l'appareil génital masculin, niveau 4",5694.7,2793.9,6092.0,2939.88,6443.45,3017.6
12M05T,"Autres affections de l'appareil génital masculin, très courte durée",1354.0,954.7,1448.0,1004.56,1532.01,1031.1
12M061,"Prostatites aigües et orchites, niveau 1",1415.9,848.4,1515.0,892.72,1602.11,916.3
12M062,"Prostatites aigües et orchites, niveau 2",2584.8,1638.2,2765.0,1723.77,2924.66,1769.3
12M063,"Prostatites aigües et orchites, niveau 3",3934.3,2606.4,4208.0,2742.55,4451.58,2815.0
12M064,"Prostatites aigües et orchites, niveau 4",5212.3,3345.5,5576.0,3520.24,5897.61,3613.3
12M06T,"Prostatites aigües et orchites, très courte durée",656.1,343.5,702.0,361.46,742.36,371.0
12M071,"Autres infections et inflammations de l'appareil génital masculin, niveau 1",902.0,542.5,965.0,570.87,1020.54,586.0
12M072,"Autres infections et inflammations de l'appareil génital masculin, niveau 2",2572.6,1119.1,2752.0,1177.57,2910.86,1208.7
12M073,"Autres infections et inflammations de l'appareil génital masculin, niveau 3",3401.9,1678.9,3639.0,1766.55,3849.19,1813.2
12M074,"Autres infections et inflammations de l'appareil génital masculin, niveau 4",4434.4,2102.1,4743.0,2211.94,5017.42,2270.4
12M07T,"Autres infections et inflammations de l'appareil génital masculin, très courte durée",564.8,301.4,604.0,317.1,639.04,325.5
12M08Z,Explorations et surveillance des affections de l'appareil génital masculin,713.5,477.8,763.0,502.77,807.28,516.1
12M09Z,Symptômes et autres recours aux soins de la CMD 12,772.7,495.1,827.0,520.98,874.31,534.8
13C031,"Hystérectomies, niveau 1",3115.6,2115.8,3333.0,2226.27,3434.51,2226.3
13C032,"Hystérectomies, niveau 2",4453.2,2679.6,4764.0,2819.56,4908.96,2819.6
13C033,"Hystérectomies, niveau 3",6192.1,3416.0,6624.0,3594.4,6825.89,3594.4
13C034,"Hystérectomies, niveau 4",11388.0,5245.8,12182.0,5519.79,12553.5,5519.8
13C041,"Interventions réparatrices sur l'appareil génital féminin, niveau 1",3684.4,2174.1,3941.0,2287.69,4061.45,2287.7
13C042,"Interventions réparatrices sur l'appareil génital féminin, niveau 2",4355.1,2314.8,4659.0,2435.72,4800.87,2435.7
13C043,"Interventions réparatrices sur l'appareil génital féminin, niveau 3",4992.7,2790.8,5341.0,2936.57,5503.74,2936.6
13C044,"Interventions réparatrices sur l'appareil génital féminin, niveau 4",8311.3,4488.7,8890.0,4723.16,9161.96,4723.2
13C04J,"Interventions réparatrices sur l'appareil génital féminin, en ambulatoire",3684.4,2174.1,3941.0,2287.69,4061.45,2287.7
13C051,"Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 1",3410.9,1572.2,3649.0,1654.32,3759.99,1654.3
13C052,"Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 2",5594.8,3114.9,5985.0,3277.6,6167.41,3277.6
13C053,"Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 3",10005.9,3936.2,10703.0,4141.84,11030.04,4141.8
13C054,"Interventions sur le système utéroannexiel pour tumeurs malignes, niveau 4",21684.4,6542.7,23196.0,6884.43,23903.78,6884.4
13C061,"Interruptions tubaires, niveau 1",2193.9,1191.7,2347.0,1253.89,2418.45,1253.9
13C062,"Interruptions tubaires, niveau 2",4162.1,2306.8,4452.0,2427.32,4588.13,2427.3
13C063,"Interruptions tubaires, niveau 3",8159.3,2885.0,8728.0,3035.69,8994.37,3035.7
13C064,"Interruptions tubaires, niveau 4",14325.2,4563.6,15324.0,4801.99,15791.4,4802.0
13C06J,"Interruptions tubaires, en ambulatoire",2193.9,1191.7,2347.0,1253.89,2418.45,1253.9
13C071,"Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 1",2513.7,1257.0,2689.0,1322.67,2770.94,1322.7
13C072,"Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 2",3845.1,2215.2,4113.0,2330.89,4238.65,2330.9
13C073,"Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 3",6758.5,2642.5,7230.0,2780.53,7450.27,2780.5
13C074,"Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, niveau 4",13583.5,4419.9,14530.0,4650.81,14973.8,4650.8
13C07J,"Interventions sur le système utéroannexiel pour des affections non malignes, autres que les interruptions tubaires, en ambulatoire",2513.7,1257.0,2689.0,1322.67,2770.94,1322.7
13C081,"Interventions sur la vulve, le vagin ou le col utérin, niveau 1",1069.7,509.4,1144.0,535.97,1179.23,536.0
13C082,"Interventions sur la vulve, le vagin ou le col utérin, niveau 2",3823.7,1183.5,4090.0,1245.28,4215.07,1245.3
13C083,"Interventions sur la vulve, le vagin ou le col utérin, niveau 3",7201.3,1367.5,7703.0,1438.97,7938.39,1439.0
13C084,"Interventions sur la vulve, le vagin ou le col utérin, niveau 4",13885.5,2030.3,14853.0,2136.36,15306.63,2136.4
13C08J,"Interventions sur la vulve, le vagin ou le col utérin, en ambulatoire",1069.7,509.4,1144.0,535.97,1179.23,536.0
13C091,"Laparoscopies ou coelioscopies diagnostiques, niveau 1",1758.8,827.2,1881.0,870.39,1938.84,870.4
13C092,"Laparoscopies ou coelioscopies diagnostiques, niveau 2",3455.6,1667.9,3696.0,1755.02,3809.25,1755.0
13C093,"Laparoscopies ou coelioscopies diagnostiques, niveau 3",7281.4,2021.8,7789.0,2127.4,8026.68,2127.4
13C094,"Laparoscopies ou coelioscopies diagnostiques, niveau 4",11895.5,3546.2,12724.0,3731.4,13113.03,3731.4
13C09J,"Laparoscopies ou coelioscopies diagnostiques, en ambulatoire",1758.8,827.2,1881.0,870.39,1938.84,870.4
13C101,"Ligatures tubaires par laparoscopie ou coelioscopie, niveau 1",1378.5,618.5,1475.0,650.82,1519.53,650.8
13C102,"Ligatures tubaires par laparoscopie ou coelioscopie, niveau 2",2831.4,1551.1,3029.0,1632.1,3121.23,1632.1
13C103,"Ligatures tubaires par laparoscopie ou coelioscopie, niveau 3",5502.3,1875.8,5886.0,1973.82,6065.5,1973.8
13C104,"Ligatures tubaires par laparoscopie ou coelioscopie, niveau 4",9655.5,2967.3,10328.0,3122.29,10643.75,3122.3
13C10J,"Ligatures tubaires par laparoscopie ou coelioscopie, en ambulatoire",1378.5,618.5,1475.0,650.82,1519.53,650.8
13C111,"Dilatations et curetages, conisations pour tumeurs malignes, niveau 1",1004.0,316.7,1074.0,333.22,1106.8,333.2
13C112,"Dilatations et curetages, conisations pour tumeurs malignes, niveau 2",2237.8,1012.2,2394.0,1065.06,2466.79,1065.1
13C113,"Dilatations et curetages, conisations pour tumeurs malignes, niveau 3",4220.0,1224.1,4514.0,1288.08,4651.96,1288.1
13C114,"Dilatations et curetages, conisations pour tumeurs malignes, niveau 4",7405.3,1936.4,7921.0,2037.53,8163.21,2037.5
13C11J,"Dilatations et curetages, conisations pour tumeurs malignes, en ambulatoire",1004.0,316.7,1074.0,333.22,1106.8,333.2
13C121,"Dilatations et curetages, conisations pour affections non malignes, niveau 1",1042.2,397.0,1115.0,417.73,1148.86,417.7
13C122,"Dilatations et curetages, conisations pour affections non malignes, niveau 2",1925.8,1068.8,2060.0,1124.59,2122.93,1124.6
13C123,"Dilatations et curetages, conisations pour affections non malignes, niveau 3",3950.3,1192.8,4226.0,1255.07,4354.63,1255.1
13C124,"Dilatations et curetages, conisations pour affections non malignes, niveau 4",6932.0,1886.8,7415.0,1985.34,7641.5,1985.3
13C12J,"Dilatations et curetages, conisations pour affections non malignes, en ambulatoire",1246.7,965.3,1334.0,1015.76,1374.32,1015.8
13C131,"Autres interventions sur l'appareil génital féminin, niveau 1",3590.3,1395.2,3840.0,1468.11,3957.73,1468.1
13C132,"Autres interventions sur l'appareil génital féminin, niveau 2",5858.2,2422.3,6266.0,2548.83,6457.82,2548.8
13C133,"Autres interventions sur l'appareil génital féminin, niveau 3",8896.2,2722.7,9516.0,2864.88,9806.75,2864.9
13C134,"Autres interventions sur l'appareil génital féminin, niveau 4",16434.4,4621.4,17580.0,4862.77,18116.44,4862.8
13C13T,"Autres interventions sur l'appareil génital féminin, très courte durée",1153.6,721.5,1234.0,759.22,1271.69,759.2
13C141,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour tumeurs malignes, niveau 1",7316.4,3364.7,7826.0,3540.4,8065.26,3540.4
13C142,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour tumeurs malignes, niveau 2",9685.4,4496.3,10360.0,4731.2,10676.64,4731.2
13C143,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour tumeurs malignes, niveau 3",14740.8,6089.7,15768.0,6407.78,16249.51,6407.8
13C144,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour tumeurs malignes, niveau 4",20513.7,7542.9,21943.0,7936.86,22613.31,7936.9
13C151,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour affections non malignes, niveau 1",3680.9,2300.3,3937.0,2420.49,4057.61,2420.5
13C152,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour affections non malignes, niveau 2",4520.7,3022.1,4836.0,3179.92,4983.43,3179.9
13C153,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour affections non malignes, niveau 3",7640.3,3871.5,8173.0,4073.76,8422.26,4073.8
13C154,"Exentérations pelviennes, hystérectomies élargies ou vulvectomies pour affections non malignes, niveau 4",15372.8,6096.2,16444.0,6414.59,16946.2,6414.6
13C16J,"Prélèvements d'ovocytes, en ambulatoire",1587.7,372.0,1698.0,391.47,1750.16,391.5
13C171,"Cervicocystopexie, niveau 1",2182.4,1940.3,2334.0,2041.62,2405.77,2041.6
13C172,"Cervicocystopexie, niveau 2",3251.9,2319.8,3478.0,2440.98,3584.7,2441.0
13C173,"Cervicocystopexie, niveau 3",6400.4,3627.8,6846.0,3817.29,7055.5,3817.3
13C174,"Cervicocystopexie, niveau 4",11621.4,1223.5,12431.0,1287.42,12810.82,1287.4
13C17J,"Cervicocystopexie, en ambulatoire",2182.4,1611.5,2334.0,1695.68,2405.77,1695.7
13C181,"Myomectomies de l'utérus, niveau 1",2854.7,2239.2,3054.0,2356.19,3146.85,2356.2
13C182,"Myomectomies de l'utérus, niveau 2",4276.6,2860.1,4575.0,3009.52,4714.3,3009.5
13C183,"Myomectomies de l'utérus, niveau 3",6559.8,4237.9,7017.0,4459.3,7231.23,4459.3
13C184,"Myomectomies de l'utérus, niveau 4",11029.9,1097.9,11799.0,1155.24,12158.85,1155.2
13C191,"Interventions pour stérilité ou motifs de soins liés à la reproduction, niveau 1",2386.0,2228.6,2552.0,2345.01,2630.18,2345.0
13C192,"Interventions pour stérilité ou motifs de soins liés à la reproduction, niveau 2",3857.2,2693.5,4126.0,2834.16,4251.93,2834.2
13C193,"Interventions pour stérilité ou motifs de soins liés à la reproduction, niveau 3",7519.5,4315.1,8044.0,4540.53,8289.16,4540.5
13C194,"Interventions pour stérilité ou motifs de soins liés à la reproduction, niveau 4",14218.5,1097.9,15209.0,1155.24,15673.77,1155.2
13C19J,"Interventions pour stérilité ou motifs de soins liés à la reproduction, en ambulatoire",2386.0,382.5,2552.0,402.47,2630.18,402.5
13C201,"Exérèses ou destructions de lésions du col de l'utérus sauf conisations, niveau 1",851.9,853.9,911.0,898.54,939.05,898.5
13C202,"Exérèses ou destructions de lésions du col de l'utérus sauf conisations, niveau 2",5200.3,1107.7,5563.0,1165.54,5732.5,1165.5
13C203,"Exérèses ou destructions de lésions du col de l'utérus sauf conisations, niveau 3",7473.9,1783.6,7995.0,1876.79,8238.81,1876.8
13C204,"Exérèses ou destructions de lésions du col de l'utérus sauf conisations, niveau 4",13449.7,382.5,14387.0,402.47,14826.27,402.5
13C20J,"Exérèses ou destructions de lésions du col de l'utérus sauf conisations, en ambulatoire",851.9,613.4,911.0,645.45,939.05,645.5
13K02Z,Endoscopies génito-urinaires thérapeutiques et anesthésie : séjours de la CMD 13 et de moins de 2 jours,1306.7,467.1,1398.0,491.54,1440.46,491.5
13K03Z,Séjours de la CMD 13 comprenant une endoscopie génito-urinaire thérapeutique sans anesthésie : séjours de moins de 2 jours,862.0,485.2,922.0,510.53,950.27,510.5
13K04Z,Endoscopies génito-urinaires diagnostiques et anesthésie : séjours de la CMD 13 et de moins de 2 jours,897.6,375.2,960.0,394.75,989.43,394.8
13K05Z,Endoscopies génito-urinaires diagnostiques sans anesthésie : séjours de la CMD 13 et de moins de 2 jours,627.2,307.4,671.0,323.5,691.38,323.5
13K06J,"Affections de l'appareil génital féminin sans acte opératoire de la CMD 13, avec anesthésie, en ambulatoire",618.7,681.8,662.0,717.45,682.0,736.4
13M031,"Tumeurs malignes de l'appareil génital féminin, niveau 1",1212.5,2167.5,1297.0,2280.73,1371.88,2341.0
13M032,"Tumeurs malignes de l'appareil génital féminin, niveau 2",4701.4,3812.7,5029.0,4011.8,5319.57,4117.8
13M033,"Tumeurs malignes de l'appareil génital féminin, niveau 3",7089.4,4853.4,7583.0,5106.91,8021.53,5241.9
13M034,"Tumeurs malignes de l'appareil génital féminin, niveau 4",10767.8,285.4,11518.0,300.32,12183.55,300.3
13M03T,"Tumeurs malignes de l'appareil génital féminin, très courte durée",355.4,681.8,380.0,717.45,391.82,736.4
13M041,"Autres affections de l'appareil génital féminin, niveau 1",1397.8,1392.1,1495.0,1464.8,1581.58,1503.5
13M042,"Autres affections de l'appareil génital féminin, niveau 2",2666.2,2475.0,2852.0,2604.22,3016.69,2673.0
13M043,"Autres affections de l'appareil génital féminin, niveau 3",4706.2,3682.4,5034.0,3874.7,5324.92,3977.1
13M044,"Autres affections de l'appareil génital féminin, niveau 4",7011.9,168.3,7501.0,177.05,7933.88,177.1
13M04T,"Autres affections de l'appareil génital féminin, très courte durée",406.7,347.7,435.0,365.87,448.3,375.5
13M051,"Infections de l'utérus et de ses annexes, niveau 1",469.9,716.1,503.0,753.54,518.03,773.5
13M052,"Infections de l'utérus et de ses annexes, niveau 2",2695.5,2855.6,2883.0,3004.8,3049.88,3084.2
13M053,"Infections de l'utérus et de ses annexes, niveau 3",4431.7,4378.2,4741.0,4606.89,5014.41,4728.6
13M054,"Infections de l'utérus et de ses annexes, niveau 4",7812.9,304.2,8357.0,320.08,8840.13,328.5
13M061,"Autres infections de l'appareil génital féminin, niveau 1",863.1,1304.7,923.0,1372.87,976.59,1409.2
13M062,"Autres infections de l'appareil génital féminin, niveau 2",2457.4,2028.2,2629.0,2134.15,2780.47,2190.6
13M063,"Autres infections de l'appareil génital féminin, niveau 3",4253.5,3327.6,4550.0,3501.37,4812.75,3593.9
13M064,"Autres infections de l'appareil génital féminin, niveau 4",6424.0,152.3,6872.0,160.24,7268.63,160.2
13M06T,"Autres infections de l'appareil génital féminin, très courte durée",863.1,304.2,923.0,320.08,976.59,328.5
13M071,"Autres tumeurs de l'appareil génital féminin, niveau 1",1371.1,285.4,1467.0,300.32,1551.38,300.3
13M072,"Autres tumeurs de l'appareil génital féminin, niveau 2",2974.1,3774.8,3181.0,3971.92,3365.19,4076.9
13M073,"Autres tumeurs de l'appareil génital féminin, niveau 3",6855.9,5624.2,7334.0,5917.92,7757.34,6074.3
13M074,"Autres tumeurs de l'appareil génital féminin, niveau 4",10197.5,209.1,10908.0,220.06,11538.29,225.9
13M081,"Assistance médicale à la procréation, niveau 1",427.4,122.5,457.0,128.87,483.63,128.9
13M082,"Assistance médicale à la procréation, niveau 2",1292.1,971.2,1382.0,1021.95,1461.98,1049.0
13M083,"Assistance médicale à la procréation, niveau 3",2236.3,1447.1,2392.0,1522.67,2530.35,1562.9
13M084,"Assistance médicale à la procréation, niveau 4",3332.0,728.9,3564.0,766.92,3770.05,787.2
13M09Z,Explorations et surveillance gynécologiques,726.6,238.5,777.0,251.0,822.09,251.0
13M10Z,Autres symptômes et recours aux soins de la CMD 13,900.7,152.3,963.0,160.24,1019.08,160.2
14C03A,"Accouchements uniques par voie basse avec autres interventions, sans complication significative",4291.6,2609.5,4591.0,2745.75,4855.83,2818.3
14C03B,"Accouchements uniques par voie basse avec autres interventions, avec autres complications",6050.2,3166.2,6472.0,3331.58,6845.72,3419.6
14C03C,"Accouchements uniques par voie basse avec autres interventions, avec complications majeures",8025.6,3911.1,8585.0,4115.36,9080.85,4224.1
14C03D,"Accouchements uniques par voie basse avec autres interventions, avec complications sévères",11014.6,487.0,11782.0,512.45,12462.79,526.0
14C04T,"Affections du post-partum ou du post abortum avec intervention chirurgicale, très courte durée",970.1,1700.0,1038.0,1788.74,1097.65,1836.0
14C04Z,Affections du post-partum ou du post abortum avec intervention chirurgicale,2731.5,272.6,2922.0,286.86,3090.65,294.4
14C05J,"Avortements avec aspiration ou curetage ou hystérotomie, en ambulatoire",892.6,272.6,955.0,286.86,1010.0,294.4
14C05Z,Avortements avec aspiration ou curetage ou hystérotomie,892.6,1487.9,955.0,1565.63,1010.0,1607.0
14C06A,"Césariennes avec naissance d'un mort-né, sans complication significative",2823.1,2494.8,3020.0,2625.06,3194.23,2694.4
14C06B,"Césariennes avec naissance d'un mort-né, avec autres complications",4300.3,2629.2,4600.0,2766.51,4865.76,2839.6
14C06C,"Césariennes avec naissance d'un mort-né, avec complications majeures",4707.9,3658.0,5036.0,3849.11,5326.88,3950.8
14C06D,"Césariennes avec naissance d'un mort-né, avec complications sévères",6353.0,2802.3,6796.0,2948.66,7188.24,3026.6
14C07A,"Césariennes pour grossesse multiple, sans complication significative",4184.2,3552.6,4476.0,3738.17,4734.38,3837.0
14C07B,"Césariennes pour grossesse multiple, avec autres complications",4590.7,5105.7,4911.0,5372.33,5194.33,5514.3
14C07C,"Césariennes pour grossesse multiple, avec complications majeures",4999.2,5519.7,5348.0,5808.0,5656.55,5961.5
14C07D,"Césariennes pour grossesse multiple, avec complications sévères",8073.6,2431.0,8636.0,2558.0,9135.08,2625.6
14C08A,"Césariennes pour grossesse unique, sans complication significative",3152.5,3284.2,3372.0,3455.77,3566.98,3547.1
14C08B,"Césariennes pour grossesse unique, avec autres complications",4627.9,3367.6,4950.0,3543.45,5236.36,3637.1
14C08C,"Césariennes pour grossesse unique, avec complications majeures",4887.8,3873.3,5228.0,4075.61,5530.45,4183.3
14C08D,"Césariennes pour grossesse unique, avec complications sévères",7647.2,1515.0,8180.0,1594.11,8652.62,1636.2
14C09A,"Grossesses ectopiques avec intervention chirurgicale, sans complication significative",2539.3,2476.0,2716.0,2605.36,2873.22,2674.2
14C09B,"Grossesses ectopiques avec intervention chirurgicale, avec complications",3867.0,260.2,4136.0,273.75,4375.41,281.0
14C10T,"Affections de l'ante partum avec intervention chirurgicale, très courte durée",836.0,1078.2,894.0,1134.54,945.96,1164.5
14C10Z,Affections de l'ante partum avec intervention chirurgicale,2581.3,982.5,2761.0,1033.83,2920.73,1061.2
14M02A,"Affections médicales du post-partum ou du post-abortum, sans complication significative",1490.6,1132.8,1594.0,1192.0,1686.56,1223.5
14M02B,"Affections médicales du post-partum ou du post-abortum, avec complications",2370.5,498.1,2536.0,524.08,2682.16,537.9
14M02T,"Affections médicales du post-partum ou du post-abortum, très courte durée",767.4,238.5,821.0,251.0,868.25,257.6
14M03A,"Affections de l'ante partum sans intervention chirurgicale, sans complication significative",1040.1,1281.2,1113.0,1348.14,1176.8,1383.8
14M03B,"Affections de l'ante partum sans intervention chirurgicale, avec autres complications",2279.1,1915.1,2438.0,2015.1,2578.72,2068.4
14M03C,"Affections de l'ante partum sans intervention chirurgicale, avec complications majeures",3056.3,2426.0,3269.0,2552.75,3458.17,2620.2
14M03D,"Affections de l'ante partum sans intervention chirurgicale, avec complications sévères",4455.7,323.0,4766.0,339.87,5041.48,348.9
14M03T,"Affections de l'ante partum sans intervention chirurgicale, très courte durée",517.7,168.3,554.0,177.05,585.71,181.7
14Z04T,"Avortements sans aspiration, ni curetage, ni hystérotomie, très courte durée",532.2,329.0,569.0,346.21,602.21,355.4
14Z04Z,"Avortements sans aspiration, ni curetage, ni hystérotomie",1507.5,238.8,1613.0,251.22,1705.71,257.9
14Z06T,"Menaces d'avortement, très courte durée",457.1,152.3,489.0,160.24,517.15,164.5
14Z06Z,Menaces d'avortement,1442.2,1298.6,1543.0,1366.46,1631.78,1402.6
14Z09Z,Accouchements hors de l'établissement,1615.9,324.7,1728.0,341.6,1828.31,350.6
14Z10A,"Accouchements par voie basse avec naissance d'un mort-né, sans complication significative",2219.7,1545.5,2374.0,1626.25,2511.56,1669.2
14Z10B,"Accouchements voie basse avec naissance d'un mort-né, avec complications",3385.3,400.5,3621.0,421.46,3830.4,432.6
14Z10T,"Accouchements par voie basse avec naissance d'un mort-né, très courte durée",1308.2,2474.2,1399.0,2603.39,1480.24,2672.2
14Z11A,"Accouchements multiples par voie basse chez une primipare, sans complication significative",3613.4,2747.3,3865.0,2890.84,4088.53,2967.2
14Z11B,"Accouchements multiples par voie basse chez une primipare, avec complications",4427.5,2040.4,4736.0,2146.99,5009.59,2203.7
14Z12A,"Accouchements multiples par voie basse chez une multipare, sans complication significative",3162.3,2611.4,3383.0,2747.8,3578.04,2820.4
14Z12B,"Accouchements multiples par voie basse chez une multipare, avec complications",4107.9,2168.2,4394.0,2281.41,4647.96,2341.7
14Z13A,"Accouchements uniques par voie basse chez une primipare, sans complication significative",2791.2,2356.1,2986.0,2479.11,3158.22,2544.6
14Z13B,"Accouchements uniques par voie basse chez une primipare, avec autres complications",3301.0,2455.0,3531.0,2583.18,3734.97,2651.5
14Z13C,"Accouchements uniques par voie basse chez une primipare, avec complications majeures",3426.6,2617.8,3665.0,2754.52,3877.1,2827.3
14Z13D,"Accouchements uniques par voie basse chez une primipare, avec complications sévères",4406.8,1034.4,4714.0,1088.46,4986.16,1117.2
14Z13T,"Accouchements uniques par voie basse chez une primipare, très courte durée",1655.4,1665.9,1771.0,1752.91,1873.03,1799.2
14Z14A,"Accouchements uniques par voie basse chez une multipare, sans complication significative",2294.4,1971.6,2454.0,2074.6,2596.08,2129.4
14Z14B,"Accouchements uniques par voie basse chez une multipare, avec autres complications",2612.7,2016.0,2795.0,2121.33,2956.19,2177.4
14Z14C,"Accouchements uniques par voie basse chez une multipare, avec complications majeures",2918.0,2318.9,3121.0,2439.97,3301.71,2504.5
14Z14D,"Accouchements uniques par voie basse chez une multipare, avec complications sévères",3360.0,772.6,3594.0,812.97,3801.73,834.5
14Z14T,"Accouchements uniques par voie basse chez une multipare, très courte durée",1210.7,985.3,1295.0,1036.73,1369.91,1064.1
14Z15Z,Grossesses ectopiques sans intervention chirurgicale,902.2,985.3,965.0,1036.73,1020.82,1064.1
14Z16T,"Faux travail et menaces d'accouchements prématurés, très courte durée",304.2,224.8,325.0,236.53,344.2,242.8
14Z16Z,Faux travail et menaces d'accouchements prématurés,1235.3,9083.6,1321.0,9558.04,1397.77,9810.6
15C02A,"Interventions majeures sur l'appareil digestif, groupes nouveau-nés 1 à 7, sans complication significative",11966.0,15409.3,12800.0,16214.17,13539.3,16642.7
15C02B,"Interventions majeures sur l'appareil digestif, groupes nouveau-nés 1 à 7, avec complications",24090.3,12101.4,25769.0,12733.48,27257.65,13070.0
15C03A,"Interventions majeures sur l'appareil cardiovasculaire, groupes nouveau-nés 1 à 7, sans complication significative",24286.6,17478.1,25979.0,18391.07,27479.76,18877.1
15C03B,"Interventions majeures sur l'appareil cardiovasculaire, groupes nouveau-nés 1 à 7, avec complications",44651.2,2881.6,47763.0,3032.07,50521.95,3112.2
15C04A,"Autres interventions chirurgicales, groupes nouveau-nés 1 à 7, sans complication significative",7240.2,19415.0,7745.0,20429.05,8192.19,20968.9
15C04B,"Autres interventions chirurgicales, groupes nouveau-nés 1 à 7, avec complications",17249.0,5077.8,18451.0,5343.06,19516.91,5484.3
15C05A,"Interventions chirurgicales, groupes nouveau-nés 8 à 9, sans complication significative",7082.2,8249.0,7576.0,8679.82,8013.32,8909.2
15C05B,"Interventions chirurgicales, groupes nouveau-nés 8 à 9, avec complications",12878.8,5696.8,13776.0,5994.37,14572.09,6152.8
15C06A,"Interventions chirurgicales, groupe nouveau-nés 10, sans complication significative",7933.4,7043.5,8486.0,7411.44,8976.44,7607.3
15C06B,"Interventions chirurgicales, groupe nouveau-nés 10, avec complications",11428.3,309.9,12225.0,326.03,12930.9,334.7
15M02Z,Transferts précoces de nouveau-nés vers un autre établissement MCO,555.3,851.8,594.0,896.28,628.29,920.0
15M03E,Décès précoces de nouveau-nés,1441.3,608.6,1542.0,640.35,1630.84,657.3
15M04E,Décès tardifs de nouveau-nés,3685.8,759.3,3943.0,798.94,4170.44,820.1
15M05A,"Nouveau-nés de 3300g et âge gestationnel de 40 SA et assimilés (groupe nouveau-nés 1), sans problème significatif",991.7,1000.2,1061.0,1052.45,1122.05,1080.3
15M05B,"Nouveau-nés de 3300g et âge gestationnel de 40 SA et assimilés (groupe nouveau-nés 1), avec autre problème significatif",1604.6,1006.2,1716.0,1058.8,1815.59,1086.8
15M05C,"Nouveau-nés de 3300g et âge gestationnel de 40 SA et assimilés (groupe nouveau-nés 1), avec problème sévère",2943.6,1299.7,3149.0,1367.61,3330.59,1403.8
15M05D,"Nouveau-nés de 3300g et âge gestationnel de 40 SA et assimilés (groupe nouveau-nés 1), avec problème majeur",5054.6,791.1,5407.0,832.43,5719.22,854.4
15M06A,"Nouveau-nés de 2400g et âge gestationnel de 38 SA et assimilés (groupe nouveau-nés 2), sans problème significatif",1334.0,1012.6,1427.0,1065.47,1509.41,1093.6
15M06B,"Nouveau-nés de 2400g et âge gestationnel de 38 SA et assimilés (groupe nouveau-nés 2), avec autre problème significatif",1842.6,1240.4,1971.0,1305.22,2084.84,1339.7
15M06C,"Nouveau-nés de 2400g et âge gestationnel de 38 SA et assimilés (groupe nouveau-nés 2), avec problème sévère",3483.3,1949.6,3726.0,2051.43,3941.26,2105.6
15M06D,"Nouveau-nés de 2400g et âge gestationnel de 38 SA et assimilés (groupe nouveau-nés 2), avec problème majeur",5053.1,1027.4,5405.0,1081.01,5717.52,1109.6
15M07A,"Nouveau-nés de 2200g et âge gestationnel de 37 SA et assimilés (groupe nouveau-nés 3), sans problème significatif",1917.3,1407.7,2051.0,1481.2,2169.42,1520.3
